total_income,loan_amount,term,interest_rate,own_car,own_house,nr_children,income_type,education_type,family_status,housing_type,region_population_ratio,days_birth,days_employed,days_registration,mobile_number,phone_number,email,days_phone_change,occupation_type,family_count,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,Default
135000.0,848745.0,36,2.8034881450239175,N,Y,0,Working,Secondary / secondary special,Widow,Rented room,0.022625,-23748,-929,-7552.0,1,1,0,-905.0,Cleaning staff,1.0,,0.7012823560999045,0.4118485559242397,0,1,0,0,0
99000.0,227520.0,12,4.438089017233932,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.022625,-18550,-602,-391.0,1,1,1,-194.0,Core staff,2.0,,0.1504670229185027,0.2276129150623945,0,1,0,0,1
225000.0,1288350.0,18,2.156419994062961,N,Y,0,Pensioner,Secondary / secondary special,Married,Co-op house,0.010006,-21947,365243,-4966.0,1,1,0,-1174.0,,2.0,0.7783169009956077,0.1631870354642708,0.4188542886233217,0,0,0,0,0
76500.0,310671.0,48,2.8834057928384595,N,Y,1,Working,Lower secondary,Civil marriage,Rented room,0.019101,-14217,-7305,-8299.0,1,0,0,-697.0,Medicine staff,3.0,,0.2153231676305224,,0,1,0,0,0
112500.0,376920.0,24,3.713508962931643,N,N,0,State servant,Secondary / secondary special,Married,House,0.00496,-12270,-3011,-1175.0,1,0,0,-670.0,Core staff,2.0,0.2652207492723636,0.6644561883731575,0.2721336844147212,0,1,0,0,0
180000.0,194742.0,12,3.353178023409423,N,Y,0,Working,Secondary / secondary special,Single / not married,House,0.010006,-16278,-110,-373.0,1,0,0,-1702.0,Core staff,1.0,,0.2069649357923128,,0,1,0,0,0
135000.0,711612.0,60,3.5421169789873135,N,N,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.0038179999999999,-19453,365243,-170.0,1,0,0,-162.0,,2.0,,0.2762960251952365,0.7675231046555077,0,0,0,0,0
180000.0,454500.0,12,2.8391543325042377,N,Y,2,Working,Secondary / secondary special,Married,Apartment,0.020713,-11998,-2255,-5852.0,1,0,0,-786.0,Medicine staff,4.0,0.3493049288032347,0.6045911732206409,0.6212263380626669,0,1,0,0,0
180000.0,508495.5,24,3.2337056074501627,Y,Y,0,Working,Higher education,Married,Apartment,0.025164,-20016,-13291,-67.0,1,0,0,-572.0,Managers,2.0,,0.6213509817220465,0.3201633668633456,0,1,0,0,0
202500.0,1113133.5,60,2.473349968177545,Y,Y,0,Working,Secondary / secondary special,Single / not married,Apartment,0.04622,-21820,-1168,-10545.0,1,1,0,-1917.0,High skill tech staff,1.0,,0.7580463382442446,0.5989262182569273,0,0,0,0,0
202500.0,536917.5,12,3.4533345483657834,Y,Y,2,State servant,Secondary / secondary special,Married,House,0.019101,-13032,-3410,-1833.0,1,0,0,-2144.0,Security staff,4.0,,0.368617190544697,0.6706517530862718,0,1,0,0,0
225000.0,1034680.5,48,3.5054887620218196,N,Y,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.032561,-23720,-6585,-9535.0,1,1,0,-2491.0,,2.0,,0.6865330343707614,0.5954562029091491,0,0,0,0,0
85500.0,171900.0,36,3.4726209490233413,N,Y,0,Working,Secondary / secondary special,Single / not married,Rented room,0.020713,-20038,-48,-7372.0,1,0,0,0.0,Security staff,1.0,,0.649063201883685,,0,1,0,0,0
315000.0,604152.0,12,3.156358211074792,Y,Y,2,State servant,Incomplete higher,Married,Apartment,0.018029,-15241,-464,-7858.0,1,1,0,-243.0,,4.0,0.1898607871784809,0.5583562455715563,0.6706517530862718,0,1,0,0,0
274500.0,1255680.0,48,3.3687404640747816,Y,N,1,State servant,Secondary / secondary special,Married,Municipal apartment,0.006852,-11077,-1985,-1987.0,1,0,0,-334.0,Laborers,3.0,0.1835341319014032,0.4370689972532598,,0,0,0,0,0
180000.0,568800.0,24,2.5937486625877018,Y,N,2,Working,Incomplete higher,Married,Apartment,0.00733,-10584,-1903,-3374.0,1,0,0,-2178.0,,4.0,0.3534610937178991,0.5849723021444853,0.475849908720221,0,0,0,0,0
135000.0,586377.0,48,3.377921716769074,N,Y,0,Working,Higher education,Married,Rented room,0.022625,-16567,-4780,-1190.0,1,0,0,-698.0,Managers,2.0,,0.6050511162804846,,0,1,0,0,0
171000.0,517500.0,12,3.5157889315845607,N,Y,0,Working,Secondary / secondary special,Separated,House,0.030755,-20528,-566,-12049.0,1,1,0,-423.0,,1.0,0.615557221106602,0.6281333631797723,0.5442347412142162,0,1,0,0,0
202500.0,450000.0,12,3.467516504883943,Y,N,0,Pensioner,Higher education,Married,Apartment,0.028663,-24603,365243,-5567.0,1,0,0,-3067.0,,2.0,,0.6095881583251869,0.5136937663039473,0,0,0,0,1
184500.0,518562.0,36,3.4710258936365808,Y,Y,2,Pensioner,Secondary / secondary special,Married,Co-op house,0.018209,-15209,365243,-3294.0,1,0,0,-1577.0,,4.0,,0.5571641854267586,0.5919766183185521,0,1,0,0,0
208800.0,1174977.0,36,3.069581313664653,N,Y,0,Working,Secondary / secondary special,Widow,House,0.019101,-22925,-6574,-5637.0,1,0,0,-1130.0,Medicine staff,1.0,0.7901913904665195,0.5118027181648316,0.7898803468924867,0,1,0,0,0
157500.0,563080.5,18,3.3520317943206845,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House,0.010147,-20051,-317,-5473.0,1,0,0,-1596.0,Sales staff,2.0,,0.5754760872113461,0.4507472818545589,0,1,0,0,0
166500.0,633730.5,18,3.2563747920409245,Y,Y,2,Commercial associate,Secondary / secondary special,Married,Rented room,0.035792,-13531,-1452,-209.0,1,1,0,-1724.0,Cooking staff,4.0,0.4836400958581067,0.7642558398561377,0.7062051096536562,0,1,0,0,0
126000.0,641173.5,12,3.517677701551766,N,Y,0,Working,Secondary / secondary special,Married,House,0.008575,-13681,-1716,-13405.0,1,1,1,-876.0,Accountants,2.0,0.649815664393136,0.6223999660582944,0.5709165417729987,0,1,0,0,0
99000.0,818671.5,30,3.6361777525700556,N,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.031329,-21200,-1852,-12104.0,1,1,0,-1.0,High skill tech staff,2.0,,0.0360587430360258,,0,1,0,0,0
112500.0,168102.0,36,2.7113121262737407,N,Y,0,Pensioner,Secondary / secondary special,Widow,Rented room,0.003813,-21657,365243,-254.0,1,0,0,-1489.0,,1.0,,0.7463291172473181,0.6528965519806539,0,0,0,0,0
360000.0,592560.0,48,3.1337745598975033,Y,Y,1,Working,Higher education,Married,House,0.025164,-13563,-519,-1436.0,1,0,0,0.0,Laborers,3.0,0.3368092017355751,0.2631435910213423,0.4722533429586386,0,1,0,0,0
135000.0,1494486.0,30,4.207712435462645,N,N,2,Working,Secondary / secondary special,Married,Apartment,0.020246,-11898,-3776,-1239.0,1,0,0,-2231.0,Laborers,4.0,0.1458036935570655,0.6372448317832702,0.4507472818545589,0,1,0,0,1
81000.0,675000.0,30,3.701710530352758,N,N,0,Working,Secondary / secondary special,Civil marriage,With parents,0.0066709999999999,-9179,-2213,-4049.0,1,0,0,-726.0,Cleaning staff,2.0,,0.4308006021418681,0.6479768603302221,0,1,0,0,0
135000.0,450000.0,48,3.9859435417734006,Y,N,1,Working,Higher education,Married,Rented studio,0.026392,-11400,-1105,-5444.0,1,0,0,-1533.0,Laborers,3.0,,0.5293308656859702,0.501075160239048,0,0,0,0,0
292500.0,1002456.0,48,2.0038912880939157,Y,Y,0,Working,Incomplete higher,Single / not married,Rented room,0.022625,-8879,-436,-2914.0,1,0,0,-246.0,Low-skill Laborers,1.0,,0.5537678380459713,0.1206410299309233,0,1,0,0,0
180000.0,900000.0,48,2.7168251704710045,Y,N,3,Working,Secondary / secondary special,Married,House,0.018029,-11047,-3917,-225.0,1,0,0,-1844.0,Laborers,5.0,0.3056671885543649,0.187482124826847,0.3927738606031339,0,0,0,1,0
112500.0,315000.0,12,3.125673574595111,N,N,0,Working,Incomplete higher,Married,House,0.011703,-10158,-1053,-4167.0,1,1,0,-463.0,Drivers,2.0,0.2421251370457046,0.7117690704445635,0.6594055320683344,0,1,0,0,0
225000.0,942300.0,36,3.1095284185778196,N,N,0,Commercial associate,Secondary / secondary special,Married,House,0.020246,-15412,-1131,-891.0,1,0,0,-5.0,Laborers,2.0,,0.0576592280982653,,0,1,0,0,0
135000.0,573628.5,24,3.9103027554575482,N,Y,0,Pensioner,Incomplete higher,Widow,Apartment,0.0031219999999999,-23452,365243,-12246.0,1,0,0,-1458.0,,1.0,,0.1902020366378959,0.7407990879702335,0,1,0,0,0
135000.0,1288350.0,60,1.735875951411289,Y,Y,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.00702,-14695,-1936,-734.0,1,0,0,0.0,Managers,2.0,,0.4970989945270786,0.4812493411434029,0,1,0,0,0
292500.0,900000.0,48,2.8761462456993767,Y,N,0,Working,Secondary / secondary special,Civil marriage,Apartment,0.020713,-15373,-1994,-4896.0,1,0,1,-682.0,Drivers,2.0,0.5399757696530657,0.5599356306312757,,0,0,0,0,0
157500.0,203760.0,12,3.844331802962667,Y,N,0,Commercial associate,Higher education,Married,House,0.010276,-19446,-5268,-2666.0,1,0,0,-509.0,Laborers,2.0,,0.7591995646087775,0.5316861425197883,0,1,0,0,0
463500.0,2250000.0,42,2.9751180534683686,Y,Y,0,Working,Higher education,Married,Rented room,0.0066709999999999,-20848,-4090,-6414.0,1,1,0,-2911.0,Managers,2.0,0.910032143496352,0.7485335186427817,0.7583930617144343,0,1,0,0,0
180000.0,590337.0,24,3.449965125993009,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.006852,-16747,-8147,-4107.0,1,0,0,-226.0,Laborers,2.0,,0.0047217784438593,0.5352762504724826,0,1,0,0,0
202500.0,1442596.5,36,2.168111468050605,N,Y,0,Commercial associate,Higher education,Single / not married,Apartment,0.008019,-17384,-2176,-1585.0,1,0,0,-727.0,Accountants,1.0,,0.7499058185613607,0.5172965813614878,0,1,0,0,0
292500.0,621000.0,30,3.045753196649744,Y,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.028663,-17310,-3125,-5241.0,1,1,0,-567.0,Drivers,2.0,,0.526600526088043,0.3606125659189888,0,1,0,0,0
225000.0,454500.0,48,3.792413622589324,Y,Y,0,Working,Secondary / secondary special,Civil marriage,House,0.030755,-16197,-827,-5942.0,1,0,0,-399.0,Managers,2.0,0.2723363616666506,0.5799093558963649,,0,1,0,0,0
162000.0,521280.0,30,3.224122977204467,N,N,0,Working,Higher education,Single / not married,Rented room,0.019101,-8472,-820,-464.0,1,0,0,-411.0,Core staff,1.0,0.1310963763617606,0.450551966399221,,0,1,0,0,1
67500.0,170640.0,12,3.564757155203216,N,N,0,Working,Higher education,Married,Office apartment,0.00702,-10058,-3176,-1400.0,1,0,0,0.0,Laborers,2.0,,0.6396374741208529,0.6092756673894402,0,1,0,0,0
225000.0,730017.0,24,3.130799842063454,Y,Y,0,Working,Secondary / secondary special,Widow,Co-op house,0.04622,-19809,-1539,-8430.0,1,0,0,-2709.0,Cleaning staff,1.0,,0.7026502519044118,0.2567055724393002,0,1,0,0,0
315000.0,592560.0,30,3.5636267750892783,Y,N,1,Working,Secondary / secondary special,Married,Apartment,0.008019,-13524,-4874,-7614.0,1,1,0,-214.0,Laborers,3.0,,0.19093400185953,0.3062022983135042,0,1,0,0,0
175500.0,942300.0,12,3.3641175157448684,N,N,0,Working,Secondary / secondary special,Married,Co-op house,0.018634,-17713,-4619,-4096.0,1,0,0,-1954.0,Core staff,2.0,,0.5608999162333163,0.5280927512030451,0,1,0,0,0
225000.0,320382.0,48,3.144706541572645,Y,Y,0,Working,Secondary / secondary special,Separated,House,0.0145199999999999,-12743,-2980,-1610.0,1,1,0,-183.0,Drivers,1.0,0.1971060005650556,0.6386741767078266,0.4525335592581747,0,0,0,0,0
135000.0,436032.0,12,4.574695481428092,N,Y,0,Working,Secondary / secondary special,Single / not married,House,0.010556,-17137,-614,-376.0,1,0,0,-329.0,Laborers,1.0,,0.3295432611131519,0.1500851762342935,0,0,0,0,0
157500.0,792000.0,30,4.021317660472528,Y,N,1,Commercial associate,Higher education,Married,House,0.015221,-13207,-1260,-7069.0,1,1,0,-2.0,,3.0,,0.596996977688406,0.5779691187553125,0,1,0,0,0
247500.0,276277.5,12,3.6120970527433442,N,N,0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.009334,-23076,365243,-9506.0,1,0,0,0.0,,1.0,,0.2100649766050377,0.4436153084085652,0,1,0,0,0
112500.0,622188.0,24,3.276199567400483,N,Y,1,Working,Secondary / secondary special,Separated,Apartment,0.0096569999999999,-16232,-6862,-6758.0,1,0,0,-201.0,Laborers,2.0,,0.6519814258914791,0.2650494299443805,0,1,0,0,0
157500.0,337500.0,12,3.8011749644200443,N,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.026392,-8986,-1782,-3753.0,1,0,0,-82.0,Laborers,2.0,,0.3736033695101069,0.41534714488434,0,1,0,0,0
157500.0,170640.0,42,3.4466711914245796,N,N,0,Commercial associate,Higher education,Married,Apartment,0.01885,-17564,-1087,-2516.0,1,1,0,-237.0,Core staff,2.0,,0.6473777741248368,0.5585066276769286,0,0,0,0,0
157500.0,292500.0,36,3.2603086265160752,N,Y,0,Commercial associate,Secondary / secondary special,Married,House,0.026392,-19526,-4185,-12007.0,1,0,0,-104.0,Waiters/barmen staff,2.0,,0.4932178820920234,0.7106743858828587,0,1,0,0,1
378000.0,521280.0,30,2.9604861618454477,Y,N,1,State servant,Higher education,Married,Apartment,0.019101,-14264,-2738,-715.0,1,0,0,-1.0,,3.0,0.2589724661557186,0.2074930358082877,0.6380435278721609,0,1,0,0,0
270000.0,667422.0,30,3.3073617415178065,N,N,0,Commercial associate,Secondary / secondary special,Separated,House,0.018209,-19704,-4287,-6830.0,1,0,0,-1698.0,Sales staff,1.0,0.6663515697931175,0.4888840498196973,0.3376727217405312,0,1,0,0,0
90000.0,171000.0,30,3.619795833169523,N,N,1,Pensioner,Secondary / secondary special,Civil marriage,Apartment,0.0145199999999999,-15556,365243,-5713.0,1,0,0,-1778.0,,3.0,0.3431583765831969,0.525521021816821,,0,0,0,0,0
157500.0,284400.0,12,2.556699687769376,N,N,0,Pensioner,Higher education,Separated,House,0.010147,-20303,365243,-10232.0,1,1,0,-1464.0,,1.0,0.8806033713746388,0.4949178456606092,0.6263042766749393,0,1,0,0,0
67500.0,225000.0,24,4.127973194209329,N,Y,0,Working,Secondary / secondary special,Single / not married,House,0.0145199999999999,-10205,-1610,-4439.0,1,0,0,0.0,Laborers,1.0,0.2030675334711112,0.3278929920193155,0.7281412993111438,0,1,0,0,0
180000.0,450000.0,12,3.3026287479440315,N,N,1,Working,Secondary / secondary special,Separated,House,0.018209,-13407,-5253,-3168.0,1,1,0,-2137.0,Laborers,2.0,0.413256436104815,0.4407956378716009,0.4686596550493113,0,1,0,0,0
180000.0,545040.0,12,3.660951709311878,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.0096569999999999,-16623,-198,-1662.0,1,0,0,-832.0,Sales staff,2.0,,0.662336943280349,0.4276573700350293,0,1,0,0,0
144000.0,168102.0,12,3.539585151470593,N,N,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.018029,-23047,365243,-4710.0,1,0,0,-738.0,,2.0,,0.2177270074549201,,0,0,0,0,1
135000.0,743958.0,12,2.575634558961159,Y,Y,1,Pensioner,Secondary / secondary special,Single / not married,House,0.025164,-20802,365243,-7165.0,1,1,0,-1417.0,,2.0,0.8306224265638419,0.1631870354642708,,0,1,0,0,0
90000.0,1011955.5,30,3.0019974272477867,N,N,0,State servant,Secondary / secondary special,Married,Apartment,0.000938,-13130,-1752,-759.0,1,1,0,-579.0,Laborers,2.0,0.3242876188791419,0.1568188324565432,,0,1,0,0,0
54000.0,531000.0,48,4.320295104110983,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,0.031329,-18057,-4284,-9493.0,1,0,0,-303.0,Waiters/barmen staff,2.0,,0.639289605853327,0.5814837058057234,0,1,0,0,0
162000.0,763762.5,42,3.114342451014108,N,N,0,State servant,Higher education,Married,Municipal apartment,0.007305,-8977,-730,-2838.0,1,1,0,-883.0,Core staff,2.0,0.6049298647803888,0.5751127684799328,,0,1,0,0,0
135000.0,239850.0,48,3.711644249425641,Y,N,1,Working,Secondary / secondary special,Married,Co-op house,0.019101,-18377,-3468,-3052.0,1,0,0,-2271.0,Drivers,3.0,0.2619572609354184,0.6923294650789737,0.5989262182569273,0,1,0,0,0
135000.0,338832.0,24,3.921307270421325,N,Y,0,State servant,Incomplete higher,Single / not married,Rented room,0.014464,-8469,-195,-1022.0,1,0,0,-655.0,Core staff,1.0,0.1669989622728496,0.3720796040341101,,0,1,0,0,0
67500.0,225000.0,18,4.028633333587798,N,N,0,Working,Secondary / secondary special,Single / not married,Rented room,0.0145199999999999,-20724,-12464,-70.0,1,0,0,-1.0,Security staff,1.0,,0.3478830752953438,0.6212263380626669,0,1,0,0,0
81000.0,1350000.0,36,2.6374132191171764,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.010006,-22613,365243,-5733.0,1,1,0,-2851.0,,2.0,,0.7129340815272937,0.6626377922738201,0,1,0,0,0
450000.0,1125000.0,36,3.0074753237770713,Y,Y,1,Working,Higher education,Civil marriage,Rented room,0.028663,-14346,-2996,-4240.0,1,0,0,-2049.0,Managers,3.0,0.7875383640894482,0.6435245192037757,0.6178261467332483,0,1,0,0,0
193500.0,1506816.0,60,1.7413379184349027,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.018801,-22557,-1973,-8157.0,1,0,0,-228.0,Cooking staff,2.0,0.8706522498470034,0.5277015822380543,0.5620604831738043,0,1,0,0,0
63000.0,508495.5,48,3.189791417702311,N,N,0,Pensioner,Lower secondary,Married,Co-op house,0.020246,-22919,365243,-12249.0,1,0,0,-1589.0,,2.0,,0.5538380847707162,0.4436153084085652,0,0,0,0,0
112500.0,239850.0,12,2.820444107679641,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.04622,-23566,365243,-608.0,1,0,0,-131.0,,2.0,,0.7352491914653335,0.4740512892789932,0,0,0,0,0
162000.0,348264.0,18,2.6244812906589994,N,Y,1,Commercial associate,Higher education,Married,House,0.035792,-16658,-1104,-3751.0,1,0,0,-3366.0,,3.0,,0.6771694041457054,0.4992720153045617,0,1,0,0,0
225000.0,215865.0,18,4.085309043908925,N,Y,0,Working,Secondary / secondary special,Civil marriage,Apartment,0.032561,-9014,-322,-2502.0,1,1,1,0.0,,2.0,0.1615923931539487,0.2593957348894926,,0,1,0,0,0
225000.0,552555.0,42,3.4185424425468725,N,Y,0,Commercial associate,Higher education,Single / not married,Rented room,0.014464,-10212,-489,-954.0,1,0,0,-649.0,Managers,1.0,,0.6350481193103518,,0,1,0,0,0
270000.0,728460.0,42,3.70204385926054,N,Y,1,Pensioner,Secondary / secondary special,Single / not married,House,0.072508,-14832,365243,-8056.0,1,1,0,-222.0,,2.0,0.6056289045236201,0.5732896153602661,0.524496446363472,0,0,0,0,0
247500.0,755190.0,54,3.8575721956714935,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,Apartment,0.035792,-19325,-3526,-9630.0,1,0,0,-236.0,Managers,1.0,,0.7700988333847917,0.7295666907060153,0,0,0,1,0
247500.0,371862.0,36,3.623359709061954,N,Y,2,Commercial associate,Secondary / secondary special,Married,Apartment,0.030755,-16849,-357,-4641.0,1,0,0,0.0,Cooking staff,4.0,0.8621532675977739,0.3291375404087855,0.1830351672178103,0,1,0,0,0
121500.0,163512.0,30,3.532700793785242,Y,N,0,Working,Secondary / secondary special,Married,Apartment,0.028663,-11305,-230,-3499.0,1,0,0,-1202.0,Drivers,2.0,,0.2794509317028174,0.0839170036575357,0,1,0,0,0
180000.0,702000.0,60,4.111131408914916,Y,Y,0,Pensioner,Secondary / secondary special,Married,Co-op house,0.020713,-21263,365243,-7595.0,1,0,0,-782.0,,2.0,0.8734180208196348,0.570987788213677,0.5226973172821112,0,1,0,0,0
112500.0,127350.0,36,3.776584376398275,N,N,0,Working,Secondary / secondary special,Single / not married,With parents,0.028663,-11217,-951,-2889.0,1,1,0,-558.0,Drivers,1.0,,0.1120361924379526,,0,1,0,0,0
130500.0,112500.0,24,3.2265856220755316,N,Y,0,Pensioner,Secondary / secondary special,Widow,Rented studio,0.028663,-22964,365243,-7528.0,1,0,0,0.0,,1.0,,0.6671517944268149,0.2970866116472028,0,0,0,0,0
315000.0,900000.0,42,3.1844111314309402,N,Y,1,Working,Higher education,Married,Co-op house,0.015221,-13070,-833,-1761.0,1,0,0,-729.0,Managers,3.0,0.2310530846975414,0.6331251777290242,0.5762088360175724,0,1,0,0,0
360000.0,1256400.0,12,2.5056751154399595,N,Y,0,Commercial associate,Higher education,Married,Apartment,0.04622,-15823,-4482,-3284.0,1,0,0,-2.0,Core staff,2.0,0.6928986676850252,0.6513112839976943,0.6195277080511546,0,1,0,0,0
72000.0,508495.5,12,3.6912422394386777,N,N,0,Working,Higher education,Single / not married,Co-op house,0.030755,-9509,-1669,-2110.0,1,0,0,-1335.0,Sales staff,1.0,,0.3595599091391357,,0,1,0,0,1
90000.0,562491.0,30,3.7719115381482484,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.00496,-23466,365243,-12437.0,1,0,0,-408.0,,2.0,,0.473893884249934,0.7062051096536562,0,0,0,0,0
135000.0,1078200.0,60,3.485539555344712,N,Y,1,Commercial associate,Higher education,Married,Rented room,0.018801,-11103,-1676,-5960.0,1,0,0,-710.0,Accountants,3.0,0.1721457074768358,0.5620144662569511,0.4740512892789932,0,1,0,0,0
360000.0,531000.0,24,3.8845936223029494,N,N,0,Working,Incomplete higher,Married,With parents,0.016612,-19865,-4063,-1267.0,1,1,0,-1734.0,Managers,2.0,,0.2277775212099957,0.7636399214572418,0,1,0,0,1
85500.0,343800.0,12,4.19534630574421,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented studio,0.010032,-23689,365243,-2483.0,1,1,0,-729.0,,2.0,,0.2100831204598707,0.0005272652387098,0,0,0,0,1
270000.0,781920.0,48,3.6696824557465897,Y,N,0,Working,Secondary / secondary special,Married,With parents,0.010032,-10310,-2212,-1014.0,1,0,0,-1994.0,Laborers,2.0,,0.4046123377706952,0.1368005219117748,0,0,0,0,0
225000.0,1255680.0,54,3.3098657592201635,N,Y,1,State servant,Higher education,Separated,House,0.014464,-10332,-1791,-4346.0,1,0,0,-687.0,High skill tech staff,2.0,0.4868173240171374,0.7138059913702179,,0,1,0,0,0
81000.0,509922.0,12,3.952214616976776,N,Y,1,Working,Secondary / secondary special,Married,House,0.00712,-9355,-1441,-4196.0,1,0,0,-630.0,High skill tech staff,3.0,0.5569855599743689,0.6500189545977488,0.7180328113294772,0,1,0,0,0
67500.0,244584.0,36,3.004814887202611,N,N,0,Pensioner,Secondary / secondary special,Married,Co-op house,0.0060079999999999,-23354,365243,-12411.0,1,0,0,-149.0,,2.0,,0.6717970083453242,,0,1,0,0,0
135000.0,250272.0,48,3.6111581136993944,N,Y,0,Working,Secondary / secondary special,Married,Rented studio,0.010032,-21626,-2422,-1104.0,1,0,0,0.0,Laborers,2.0,,0.3506961992102504,0.5832379256761245,0,1,0,0,1
531000.0,450000.0,18,3.8804595846902297,Y,Y,0,Commercial associate,Higher education,Married,House,0.04622,-20082,-4058,-1574.0,1,0,0,-1043.0,Core staff,2.0,,0.774157878919678,0.5884877883422673,0,0,0,0,0
189000.0,521280.0,30,2.796879390554154,Y,N,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.02461,-19117,-268,-7266.0,1,1,0,-3308.0,Sales staff,2.0,,0.6554712422392824,0.326475210066026,0,1,0,0,0
112500.0,508495.5,36,3.259200401977745,Y,N,0,Pensioner,Secondary / secondary special,Married,House,0.019101,-20858,365243,-12126.0,1,0,0,0.0,,2.0,,0.3629709888682018,0.7738956942145427,0,1,0,0,0
90000.0,284400.0,18,4.078841612574192,N,N,0,Working,Secondary / secondary special,Married,Co-op house,0.0196889999999999,-18491,-4986,-3859.0,1,0,0,-2.0,Security staff,2.0,,0.5862458925219755,0.4543210601605785,0,1,0,0,0
297000.0,900000.0,18,3.3444574683378856,N,N,0,Pensioner,Secondary / secondary special,Married,Apartment,0.0145199999999999,-20665,365243,-3600.0,1,0,0,-2573.0,,2.0,,0.229002990241038,0.7016957740576931,0,1,0,0,0
58050.0,247275.0,18,3.839683100561781,N,Y,0,State servant,Secondary / secondary special,Single / not married,House,0.025164,-20245,-2261,-10604.0,1,1,0,-284.0,Medicine staff,1.0,0.8474345833850958,0.1631870354642708,,0,0,0,0,0
225000.0,398016.0,24,4.4324813276764745,N,Y,1,Commercial associate,Higher education,Civil marriage,With parents,0.031329,-12572,-2726,-4179.0,1,0,0,-1776.0,,3.0,0.5579559631302816,0.5368420018154144,0.6006575372857061,0,1,0,0,0
157500.0,675000.0,42,3.685016421671437,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.020713,-21859,365243,-13209.0,1,0,0,-1560.0,,2.0,,0.4606126740111479,0.3706496323299817,0,0,0,0,0
112500.0,477000.0,42,3.1457361826308157,Y,Y,0,Working,Secondary / secondary special,Single / not married,Rented room,0.00733,-10365,-565,-10249.0,1,0,0,-1049.0,Drivers,1.0,0.3139493546321411,0.5526165686366717,0.7136313997323308,0,1,0,0,0
175500.0,405000.0,12,3.0067892195481662,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented studio,0.025164,-19493,365243,-9679.0,1,0,0,-871.0,,2.0,,0.0114636630255226,0.4992720153045617,0,0,0,0,0
135000.0,971280.0,24,2.4202134306178174,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.008625,-22248,365243,-3112.0,1,1,0,-1229.0,,2.0,,0.2841376640962485,0.7338145369642702,0,1,0,0,0
112500.0,450000.0,30,2.784202232071075,N,N,0,Working,Secondary / secondary special,Married,Rented studio,0.0145199999999999,-18931,-321,-9569.0,1,0,0,-1746.0,Laborers,2.0,,0.2579364754681017,0.2327247762679433,0,1,0,0,0
67500.0,363190.5,12,3.2816479401999183,N,N,0,Working,Higher education,Single / not married,With parents,0.018029,-9463,-402,-5754.0,1,0,0,-326.0,Core staff,1.0,,0.0979059853330902,,0,1,0,0,0
180000.0,254700.0,30,2.7285629613751703,N,Y,0,Working,Higher education,Married,House,0.032561,-24604,-6250,-6485.0,1,0,0,-2864.0,Core staff,2.0,,0.7571548302697786,,0,1,0,0,0
157500.0,735052.5,42,2.429158114245275,Y,Y,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.018029,-15987,-2683,-7657.0,1,0,0,-360.0,Cleaning staff,2.0,,0.4508064103767121,0.7062051096536562,0,1,0,0,0
135000.0,364896.0,24,3.0852576243661245,Y,Y,1,Working,Higher education,Married,Apartment,0.010966,-10283,-1661,-276.0,1,0,0,-1156.0,High skill tech staff,3.0,0.2484527855521632,0.5272492000804053,0.4382813743111921,0,1,0,0,0
112500.0,521280.0,24,3.754535552368123,Y,Y,0,Commercial associate,Incomplete higher,Married,Rented room,0.010276,-8489,-224,-1209.0,1,0,0,-400.0,HR staff,2.0,0.2941629283174365,0.4560469812192973,,0,1,0,0,0
83250.0,270000.0,18,3.6733407376560887,Y,N,2,Working,Secondary / secondary special,Married,Co-op house,0.0145199999999999,-13485,-5435,-3869.0,1,0,0,-1592.0,Sales staff,4.0,0.3455572550853024,0.6762365044209457,0.7826078370261895,0,1,0,0,0
135000.0,1006920.0,60,3.0989425146827423,N,Y,1,Working,Secondary / secondary special,Married,Rented room,0.025164,-16149,-1321,-3812.0,1,0,0,0.0,Sales staff,3.0,0.4980294087259178,0.6423548360889296,0.5937175866150576,0,1,0,0,0
